nohup: ignoring input
 * Serving Flask app 'app'
 * Debug mode: on
[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:4500
[33mPress CTRL+C to quit[0m
 * Restarting with stat
 * Debugger is active!
 * Debugger PIN: 100-552-189
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/wangyi.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/tencentmail.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/QQyouxiang.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/xinlangyouxiang.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/icons8-gmail.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/baidutieba.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/kuaishou.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/a-Google_Scholar_logo1.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/chongbuluosousuolight-icon.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/ico0.png HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/ravenround.png HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/gugefanyi.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/baidufanyi.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/youdao.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/sougouico-18px.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/bing.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/DeepL.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/cnki.png HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/xiaoyuanwangwifiluyou.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/sdust-logo.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/wanfanglogo.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/chaoxingqikan.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/weipuwang.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/cssci.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/web_of_science.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/beijingdaxuetushuguan.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/elsevier-non-solus-new-grey.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/ieee_logo_white.svg HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/apple-touch-icon-springerlink.png HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/favicon-science.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /images/linkimage/favicon-nature.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /assets/packages/package-fomantic-ui/semantic/dist/semantic.min.js HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /assets/packages/package-sortable/node_modules/sortablejs/Sortable.min.js HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "GET /assets/packages/package-jquery/node_modules/jquery/dist/jquery.min.js HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:58] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [08/Jul/2025 13:58:59] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:59] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/brand-icons.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:59] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/LatoLatin-Bold.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:59] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/outline-icons.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:58:59] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/icons.woff2 HTTP/1.1" 200 -
