nohup: ignoring input
 * Serving Flask app 'app'
 * Debug mode: on
[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:4500
[33mPress CTRL+C to quit[0m
 * Restarting with stat
 * Debugger is active!
 * Debugger PIN: 131-963-163
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/kuaishou.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/a-Google_Scholar_logo1.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/chongbuluosousuolight-icon.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/ico0.png HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/ravenround.png HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/gugefanyi.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/baidufanyi.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/youdao.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/sougouico-18px.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/DeepL.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/bing.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/cnki.png HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/xiaoyuanwangwifiluyou.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/sdust-logo.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/wanfanglogo.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/chaoxingqikan.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/weipuwang.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/cssci.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/beijingdaxuetushuguan.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/web_of_science.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/elsevier-non-solus-new-grey.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/ieee_logo_white.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/apple-touch-icon-springerlink.png HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/favicon-science.ico HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /images/linkimage/favicon-nature.ico HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /assets/packages/package-fomantic-ui/semantic/dist/semantic.min.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /assets/packages/package-jquery/node_modules/jquery/dist/jquery.min.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:15] "GET /assets/packages/package-sortable/node_modules/sortablejs/Sortable.min.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:16] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/icons.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:16] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/brand-icons.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:16] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/outline-icons.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:16] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/LatoLatin-Bold.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:16] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/LatoLatin-Regular.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:22] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:22] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:28] "POST /move_link HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:45] "POST /edit_link HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /assets/packages/package-fomantic-ui/semantic/dist/semantic.min.css HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/logo-dark.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/emby.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/nextcloud_.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/matomo.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/vasp.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/QQyinle.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/bt.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/wangyiyunyinle.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/MSDNitellyou.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/sms-active.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/iprlogo.png HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/ip234.png HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/tengxunyun_-copy.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/huaweiyun-copy.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/aliyun.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/huoshan.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/yisuanwhiteLogo.png HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/mdip.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/iconfont.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/faviconyinghuafrp.ico HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/Speedtest.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/geogebra.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/SpeedTestweb.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/deepseek-tou.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/ChatGPT.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/AI-copy.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/AI.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/sdu-logo.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/zhejiangdaxue-logo.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/siliconflow.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/logo-icon.png HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/a-ziyuan6os-icon.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/kimi.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/-copy.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/1708592406180.webp HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/thinkany.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/favicon-192.png HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/bilibili.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/douyu-caise.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/douyin_2.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/xiaohongshu2.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/ixigua.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/tencent.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/youku_3.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/acfunlogo.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/mangguoTV.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/douban.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/aiqiyix.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/csdn.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/microsoft.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/wangyi.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/QQyouxiang.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/tencentmail.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/xinlangyouxiang.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/icons8-gmail.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/baidutieba.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/kuaishou.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/a-Google_Scholar_logo1.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/chongbuluosousuolight-icon.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/ico0.png HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/ravenround.png HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/gugefanyi.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/baidufanyi.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/youdao.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/sougouico-18px.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/DeepL.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/bing.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/cnki.png HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/xiaoyuanwangwifiluyou.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/sdust-logo.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/wanfanglogo.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/chaoxingqikan.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/weipuwang.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/cssci.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/beijingdaxuetushuguan.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:47] "GET /images/linkimage/web_of_science.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:48] "GET /images/linkimage/elsevier-non-solus-new-grey.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:48] "GET /images/linkimage/ieee_logo_white.svg HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:48] "GET /images/linkimage/apple-touch-icon-springerlink.png HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:48] "GET /images/linkimage/favicon-science.ico HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:48] "GET /images/linkimage/favicon-nature.ico HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:48] "GET /assets/packages/package-jquery/node_modules/jquery/dist/jquery.min.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:48] "GET /assets/packages/package-fomantic-ui/semantic/dist/semantic.min.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:48] "GET /assets/packages/package-sortable/node_modules/sortablejs/Sortable.min.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:50] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/LatoLatin-Bold.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:50] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/brand-icons.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:50] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/icons.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:50] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/LatoLatin-Regular.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:50] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/outline-icons.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:23:59] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:24:00] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:24:09] "POST /move_link HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 19:24:11] "POST /move_link HTTP/1.1" 200 -
127.0.0.1 - - [01/Sep/2025 20:07:15] "[33mGET /.env HTTP/1.1[0m" 404 -
